City,Violations_Count,Violations_Count(%),Acum
UMBAUBA,1916,0.046330294862342684,0.8678418666756292
CACOAL,1914,0.04628193338545089,0.8683046860094837
CACHOEIRA DO PIRIA,1912,0.04623357190855908,0.8687670217285693
ONDA VERDE,1905,0.046064306739437795,0.8692276647959637
BOM DESPACHO,1902,0.045991764524100094,0.8696875824412047
RIO TINTO,1901,0.045967583785654194,0.8701472582790613
DIVINOPOLIS,1888,0.04565323418585751,0.8706037906209199
ARAXA,1887,0.04562905344741161,0.871060081155394
CARIDADE,1885,0.04558069197051981,0.8715158880750992
CANAPI,1884,0.04555651123207392,0.8719714531874199
SAO BORJA,1875,0.04533888458606082,0.8724248420332805
PALMEIRAS DO TOCANTINS,1871,0.04524216163227722,0.8728772636496033
PATOS,1867,0.045145438678493625,0.8733287180363882
MARECHAL CANDIDO RONDON,1854,0.04483108907869694,0.8737770289271752
CANAPOLIS,1844,0.04458928169423795,0.8742229217441176
PRUDENTOPOLIS,1843,0.044565100955792046,0.8746685727536756
FREDERICO WESTPHALEN,1836,0.04439583578667076,0.8751125311115423
SANTA CECILIA,1831,0.044274932094441256,0.8755552804324868
TORRES,1825,0.04412984766376587,0.8759965789091244
ESTEIO,1824,0.04410566692531997,0.8764376355783776
CAMPO REDONDO,1820,0.04400894397153637,0.876877725018093
SIMOLANDIA,1767,0.04272736483390372,0.8773049986664321
CATU,1765,0.04267900335701192,0.8777317887000022
TARTARUGALZINHO,1765,0.04267900335701192,0.8781585787335724
NEPOMUCENO,1765,0.04267900335701192,0.8785853687671425
SAO CRISTOVAO,1756,0.042461376710998824,0.8790099825342526
SANTA CRUZ,1745,0.042195388588093935,0.8794319364201335
JOSE BONIFACIO,1743,0.042147027111202134,0.8798534066912456
MARUIM,1731,0.041856858249851345,0.8802719752737441
BACABEIRA,1698,0.04105889388113668,0.8806825642125555
ILHEUS,1689,0.04084126723512359,0.8810909768849068
CARMO DA MATA,1689,0.04084126723512359,0.881499389557258
AIMORES,1688,0.04081708649667769,0.8819075604222248
CURRAIS NOVOS,1682,0.04067200206600229,0.8823142804428848
CAMPESTRE DO MARANHAO,1671,0.0404060139430974,0.8827183405823158
JOACABA,1667,0.04030929098931381,0.883121433492209
MARA ROSA,1662,0.04018838729708431,0.8835233173651798
LAGOA SECA,1660,0.040140025820192514,0.8839247176233817
PEIXOTO DE AZEVEDO,1659,0.040115845081746614,0.8843258760741991
ROSARIO OESTE,1654,0.03999494138951712,0.8847258254880943
RANCHO QUEIMADO,1636,0.039559688097490935,0.8851214223690692
MATELANDIA,1633,0.039487145882153234,0.8855162938278908
JUSSARA,1630,0.03941460366681554,0.885910439864559
AGUA BOA,1624,0.039269519236140145,0.8863031350569204
INDIARA,1621,0.039196977020802444,0.8866951048271284
LAGOA VERMELHA,1615,0.039051892590127056,0.8870856237530297
TRES CORACOES,1612,0.038979350374789355,0.8874754172567776
SAO MIGUEL DO GUAPORE,1610,0.038930988897897555,0.8878647271457566
JOAO CAMARA,1603,0.03876172372877626,0.8882523443830443
ESTRELA,1603,0.03876172372877626,0.8886399616203321
SANTANA DO IPANEMA,1592,0.03849573560587137,0.8890249189763908
LUIZ EDUARDO MAGALHAES,1587,0.038374831913641876,0.8894086672955273
SEBERI,1581,0.03822974748296648,0.8897909647703569
BRUMADINHO,1576,0.038108843790736986,0.8901720532082643
GUARATUBA,1574,0.03806048231384519,0.8905526580314027
ARCOVERDE,1569,0.03793957862161569,0.8909320538176189
IVINHEMA,1568,0.0379153978831698,0.8913112077964506
PEDRA PRETA,1556,0.03762522902181901,0.8916874600866688
PRESIDENTE MEDICI,1554,0.03757686754492721,0.8920632287621181
OIAPOQUE,1550,0.03748014459114361,0.8924380302080295
JAGUARACU,1546,0.03738342163736002,0.8928118644244031
CAMAQUA,1545,0.03735924089891412,0.8931854568333922
PICADA CAFE,1543,0.03731087942202232,0.8935585656276125
PACAJUS,1538,0.037189975729792824,0.8939304653849104
CAMPINORTE,1529,0.03697234908377973,0.8943001888757481
CORONEL VIVIDA,1526,0.036899806868442034,0.8946691869444325
ITAPAGE,1523,0.03682726465310433,0.8950374595909636
PUGMIL,1518,0.03670636096087484,0.8954045232005723
PETROLANDIA,1514,0.036609638007091244,0.8957706195806432
CACHOEIRO DE ITAPEMIRIM,1505,0.036392011361078155,0.8961345396942539
LARANJEIRAS DO SUL,1494,0.036126023238173266,0.8964957999266356
LUCAS DO RIO VERDE,1489,0.036005119545943765,0.8968558511220951
BELA VISTA DO MARANHAO,1480,0.035787492899930676,0.8972137260510944
COMODORO,1471,0.03556986625391758,0.8975694247136335
MAUA DA SERRA,1465,0.03542478182324219,0.897923672531866
IBOTIRAMA,1465,0.03542478182324219,0.8982779203500985
CONCORDIA,1450,0.0350620707465537,0.898628541057564
RIACHAO DO JACUIPE,1446,0.03496534779277011,0.8989781945354917
CARMO DO PARANAIBA,1440,0.034820263362094706,0.8993263971691126
ZE DOCA,1438,0.03477190188520291,0.8996741161879646
IRAUCUBA,1436,0.03472354040831112,0.9000213515920477
CAPITAO LEONIDAS MARQUES,1435,0.03469935966986522,0.9003683451887463
AGUIARNOPOLIS,1428,0.03453009450074392,0.9007136461337537
OCAUCU,1423,0.03440919080851442,0.9010577380418389
TORITAMA,1418,0.03428828711628493,0.9014006209130017
TEREZOPOLIS DE GOIAS,1401,0.03387721456270464,0.9017393930586287
FRANCISCO SA,1401,0.03387721456270464,0.9020781652042558
LARANJEIRAS,1396,0.03375631087047515,0.9024157283129605
PARANAVAI,1395,0.033732130132029255,0.9027530496142807
CAMPO MOURAO,1395,0.033732130132029255,0.903090370915601
ITABELA,1394,0.033707949393583354,0.9034274504095368
GOIANAPOLIS,1394,0.033707949393583354,0.9037645299034726
COLOMBO,1393,0.03368376865513745,0.9041013675900239
JAGUAQUARA,1391,0.03363540717824565,0.9044377216618064
AGUAS MORNAS,1387,0.03353868422446206,0.904773108504051
ITATIAIUCU,1383,0.03344196127067846,0.9051075281167578
COLATINA,1352,0.032692358378855584,0.9054344517005464
SAPUCAIA DO SUL,1349,0.03261981616351789,0.9057606498621815
TABOAO DA SERRA,1346,0.032547273948180196,0.9060861226016633
POMBOS,1341,0.032426370255950694,0.9064103863042229
PAULO LOPES,1328,0.03211202065615401,0.9067315065107844
SILVA JARDIM,1327,0.03208783991770811,0.9070523849099614
PANTANO GRANDE,1313,0.03174930957946552,0.9073698780057561
BELO JARDIM,1312,0.03172512884101962,0.9076871292941663
RIACHUELO,1311,0.03170094810257373,0.908004138775192
GUAPO,1305,0.03155586367189833,0.908319697411911
ITAITINGA,1305,0.03155586367189833,0.9086352560486299
SAO JOSE DO JACUIPE,1292,0.031241514072101642,0.9089476711893509
SOMBRIO,1289,0.031168971856763945,0.9092593609079186
CORREIA PINTO,1285,0.03107224890298035,0.9095700833969484
SAIRE,1276,0.030854622256967258,0.9098786296195182
PARANAIGUARA,1273,0.030782080041629557,0.9101864504199344
NOVA OLINDA DO MARANHAO,1271,0.03073371856473776,0.9104937876055818
CAMPO BELO,1264,0.03056445339561647,0.910799432139538
MARAVILHA,1261,0.030491911180278768,0.9111043512513407
ASSU,1257,0.030395188226495173,0.9114083031336057
ITAJA,1257,0.030395188226495173,0.9117122550158706
ITALVA,1240,0.02998411567291489,0.9120120961725997
VENDA NOVA DO IMIGRANTE,1238,0.029935754196023092,0.9123114537145599
SAO LOURENCO DA MATA,1228,0.0296939468115641,0.9126083931826755
FORQUILHA,1224,0.029597223857780505,0.9129043654212533
JARDIM,1224,0.029597223857780505,0.9132003376598311
CAETITE,1223,0.0295730431193346,0.9134960680910245
MORENO,1222,0.029548862380888705,0.9137915567148334
GUARACIABA,1217,0.02942795868865921,0.9140858363017199
INHAMBUPE,1213,0.029331235734875612,0.9143791486590687
BALNEARIO PICARRAS,1210,0.029258693519537915,0.9146717355942641
EXTREMOZ,1209,0.029234512781092018,0.914964080722075
SAO DESIDERIO,1205,0.029137789827308424,0.9152554586203481
LAGUNA,1197,0.02894434391974123,0.9155449020595455
MARQUES DE SOUZA,1192,0.02882344022751173,0.9158331364618206
LAJES,1182,0.028581632843052738,0.9161189527902511
ALTO PARANA,1179,0.028509090627715044,0.9164040436965283
MEDICILANDIA,1173,0.028364006197039646,0.9166876837584986
APARECIDA DO RIO DOCE,1159,0.028025475858797062,0.9169679385170866
ITAPISSUMA,1154,0.027904572166567568,0.9172469842387523
ARACRUZ,1151,0.027832029951229867,0.9175253045382645
GOVERNADOR MANGABEIRA,1148,0.027759487735892173,0.9178028994156234
SANTA ISABEL,1146,0.027711126259000376,0.9180800106782134
TRIUNFO,1133,0.027396776659203682,0.9183539784448055
JOAO PINHEIRO,1132,0.027372595920757786,0.9186277044040131
MANDAGUARI,1131,0.027348415182311885,0.9189011885558362
INHAPIM,1126,0.027227511490082394,0.919173463670737
PRESIDENTE FIGUEIREDO,1125,0.027203330751636494,0.9194454969782534
CAPIM BRANCO,1124,0.02717915001319059,0.9197172884783853
NOVA LARANJEIRAS,1107,0.02676807745961031,0.9199849692529815
PORTO FRANCO,1106,0.02674389672116441,0.920252408220193
PIRENOPOLIS,1102,0.02664717376738081,0.9205188799578669
COROMANDEL,1099,0.026574631552043114,0.9207846262733873
CARDOSO MOREIRA,1093,0.02642954712136772,0.921048921744601
PORTO BELO,1090,0.02635700490603002,0.9213124917936613
OEIRAS,1088,0.026308643429138225,0.9215755782279527
ITAMARAJU,1075,0.025994293829341538,0.9218355211662461
CARANDAI,1072,0.025921751614003837,0.9220947386823861
NOBRES,1068,0.025825028660220243,0.9223529889689883
SAO MIGUEL DO GUAMA,1067,0.025800847921774346,0.9226109974482061
PONTO NOVO,1067,0.025800847921774346,0.9228690059274238
CORNELIO PROCOPIO,1066,0.025776667183328446,0.9231267725992571
GETULINA,1056,0.025534859798869457,0.9233821211972458
MESSIAS,1053,0.025462317583531756,0.9236367443730812
ESTRELA DE ALAGOAS,1046,0.025293052414410464,0.9238896748972253
FAZENDA RIO GRANDE,1038,0.025099606506843272,0.9241406709622937
BOM JARDIM,1030,0.024906160599276077,0.9243897325682865
FONTOURA XAVIER,1023,0.02473689543015478,0.924637101522588
ILICINEA,1022,0.02471271469170888,0.9248842286695051
WANDERLANDIA,1005,0.0243016421381286,0.9251272450908864
VILA BELA SANTISSIMA TRINDADE,1003,0.024253280661236803,0.9253697778974987
GOIANINHA,997,0.02410819623056141,0.9256108598598044
PORTO REAL DO COLEGIO,996,0.024084015492115505,0.9258517000147256
CRUZ DO ESPIRITO SANTO,989,0.023914750322994213,0.9260908475179556
IBATIBA,986,0.023842208107656516,0.9263292695990322
CAPAO DO LEAO,982,0.02374548515387292,0.9265667244505709
ARAGARCAS,981,0.02372130441542702,0.9268039374947251
GUARANTA DO NORTE,981,0.02372130441542702,0.9270411505388794
AGUA PRETA,974,0.023552039246305726,0.9272766709313425
SAO GABRIEL,973,0.02352785850785983,0.927511949516421
PROPRIA,972,0.02350367776941393,0.9277469862941151
EXTREMA,971,0.02347949703096803,0.9279817812644248
AGUA DOCE,970,0.023455316292522132,0.92821633442735
ITAGUARA,962,0.02326187038495494,0.9284489531311995
JAGUARUNA,960,0.02321350890806314,0.9286810882202801
MINAS DO LEAO,955,0.023092605215833645,0.9289120142724384
CONDE,954,0.023068424477387744,0.9291426985172123
IBIRAMA,954,0.023068424477387744,0.9293733827619862
RIBAS DO RIO PARDO,951,0.022995882262050047,0.9296033415846067
PANAMBI,946,0.022874978569820553,0.9298320913703049
ITUTINGA,940,0.022729894139145158,0.9300593903116963
LAVRAS DA MANGABEIRA,938,0.02268153266225336,0.9302862056383188
SAPUCAIA,930,0.022488086754686165,0.9305110865058657
SAO CRISTOVAO DO SUL,927,0.02241554453934847,0.9307352419512591
LAJE,926,0.02239136380090257,0.9309591555892681
BRASIL NOVO,925,0.02236718306245667,0.9311828274198927
GASPAR,924,0.022343002324010774,0.9314062574431328
SAO LUIZ GONZAGA,921,0.022270460108673073,0.9316289620442195
NOVA MUTUM,921,0.022270460108673073,0.9318516666453063
CORONEL FABRICIANO,920,0.022246279370227176,0.9320741294390086
ANAPU,918,0.02219791789333538,0.932296108617942
SANTA LUZIA DO ITANHY,917,0.02217373715488948,0.9325178459894908
PALMARES,916,0.02214955641644358,0.9327393415536552
AFRANIO,916,0.02214955641644358,0.9329608371178196
MURICI,915,0.022125375677997678,0.9331820908745996
XAPURI,911,0.022028652724214084,0.9334023774018417
SANTA RITA DO SAPUCAI,911,0.022028652724214084,0.9336226639290839
SANTO ANTONIO DO SUDOESTE,906,0.021907749031984586,0.9338417414194037
GUARANIACU,902,0.02181102607820099,0.9340598516801857
TIJUCAS,902,0.02181102607820099,0.9342779619409677
ENTRE RIOS,902,0.02181102607820099,0.9344960722017497
SAO JOAO DA BARRA,901,0.02178684533975509,0.9347139406551472
SAO MIGUEL DO OESTE,897,0.021690122385971497,0.934930841879007
CATANDUVAS,893,0.0215933994321879,0.9351467758733288
HORIZONTE,891,0.021545037955296102,0.9353622262528818
BRAGANCA PAULISTA,891,0.021545037955296102,0.9355776766324347
ITUETA,888,0.021472495739958405,0.9357924015898343
CORRENTE,883,0.02135159204772891,0.9360059175103116
VERA,882,0.02132741130928301,0.9362191916234044
SAO JOAO DOS PATOS,876,0.021182326878607615,0.9364310148921905
CAETANOPOLIS,875,0.021158146140161715,0.9366425963535921
MARTINHO CAMPOS,873,0.021109784663269918,0.9368536942002248
TACAIMBO,871,0.021061423186378117,0.9370643084320885
CAMPO LARGO,865,0.020916338755702726,0.9372734718196456
CAPITAO DE CAMPOS,862,0.02084379654036503,0.9374819097850492
TRACUNHAEM,862,0.02084379654036503,0.9376903477504528
ALVORADA DO NORTE,861,0.020819615801919128,0.9378985439084719
PIRACURUCA,856,0.020698712109689633,0.9381055310295688
IBIRAPITANGA,852,0.02060198915590604,0.938311550921128
BOCAINA DO SUL,846,0.02045690472523064,0.9385161199683802
TUCANO,842,0.020360181771447047,0.9387197217860948
MASSARANDUBA,828,0.02002165143320446,0.9389199383004267
NOVA OLINDA,828,0.02002165143320446,0.9391201548147587
JUQUITIBA,827,0.01999747069475856,0.9393201295217063
SAO SEPE,822,0.019876567002529065,0.9395188951917316
PAULISTA,821,0.019852386264083165,0.9397174190543724
ESTREITO,821,0.019852386264083165,0.9399159429170133
CURITIBANOS,820,0.019828205525637264,0.9401142249722697
BELFORD ROXO,817,0.01975566331029957,0.9403117816053727
ITAPIPOCA,811,0.019610578879624172,0.9405078873941689
CAPIVARI DE BAIXO,811,0.019610578879624172,0.9407039931829652
BARAO DE GRAJAU,810,0.019586398141178275,0.940899857164377
RUY BARBOSA,809,0.019562217402732375,0.9410954793384043
ITAPEVA,807,0.019513855925840578,0.9412906178976628
JARDIM DO SERIDO,805,0.019465494448948777,0.9414852728421522
CARLOS BARBOSA,803,0.01941713297205698,0.9416794441718728
APODI,800,0.019344590756719283,0.94187289007944
ITAARA,799,0.019320410018273386,0.9420660941796227
CARPINA,791,0.01912696411070619,0.9422573638207298
ROSARIO DO CATETE,791,0.01912696411070619,0.9424486334618368
ARCOS,789,0.019078602633814393,0.942639419488175
PAU DOS FERROS,789,0.019078602633814393,0.9428302055145131
NOVA FATIMA,788,0.019054421895368493,0.9430207497334668
ACARI,784,0.0189576989415849,0.9432103267228826
DEMERVAL LOBAO,780,0.0188609759878013,0.9433989364827606
UMIRIM,780,0.0188609759878013,0.9435875462426386
RIALMA,780,0.0188609759878013,0.9437761560025166
JUNQUEIRO,779,0.0188367952493554,0.9439645239550102
BAGE,778,0.018812614510909504,0.9441526501001193
PENHA,768,0.01857080712645051,0.9443383581713838
APARECIDA DO TABOADO,767,0.018546626388004615,0.9445238244352638
NOVA GRANADA,762,0.01842572269577512,0.9447080816622215
ICARA,757,0.018304819003545622,0.944891129852257
ALTO ALEGRE DO MARANHAO,756,0.018280638265099722,0.945073936234908
TAUA,755,0.01825645752665382,0.9452565008101745
PORTO GRANDE,754,0.018232276788207925,0.9454388235780566
GAVIAO,753,0.018208096049762024,0.9456209045385543
AREAL,751,0.018159734572870227,0.945802501884283
TURURU,750,0.018135553834424327,0.9459838574226273
MARCOLANDIA,750,0.018135553834424327,0.9461652129609714
ROLANDIA,747,0.018063011619086633,0.9463458430771623
JUCURUTU,747,0.018063011619086633,0.9465264731933531
TEOLANDIA,744,0.017990469403748932,0.9467063778873906
WENCESLAU GUIMARAES,743,0.017966288665303035,0.9468860407740437
CRISTOPOLIS,741,0.017917927188411235,0.9470652200459279
LUIS CORREIA,737,0.01782120423462764,0.9472434320882741
BELA VISTA,734,0.017748662019289943,0.947420918708467
BREJO SANTO,734,0.017748662019289943,0.9475984053286599
SAO LUIS DO CURU,725,0.01753103537327685,0.9477737156823927
AMARANTE,725,0.01753103537327685,0.9479490260361254
PALMEIRA,724,0.01750685463483095,0.9481240945824737
MAE DO RIO,723,0.017482673896385054,0.9482989213214376
SAO VICENTE DO SUL,723,0.017482673896385054,0.9484737480604014
RIACHAO,723,0.017482673896385054,0.9486485747993653
LARANJAL,720,0.017410131681047353,0.9488226761161758
VITORIA DE SANTO ANTAO,713,0.01724086651192606,0.948995084781295
ALVORADA DO OESTE,711,0.01719250503503426,0.9491670098316454
GOVERNADOR EDISON LOBAO,707,0.017095782081250666,0.9493379676524579
ITAUBA,704,0.01702323986591297,0.949508200051117
BARRACAO,703,0.016999059127467072,0.9496781906423917
SANTA BARBARA,697,0.016853974696791677,0.9498467303893596
RORAINOPOLIS,694,0.01678143248145398,0.9500145447141741
CONCEICAO DE FEIRA,693,0.01675725174300808,0.9501821172316042
FLORESTA,692,0.016733071004562183,0.9503494479416498
IBIRACU,690,0.016684709527670382,0.9505162950369265
CABROBO,686,0.016587986573886784,0.9506821749026654
ABADIA DOS DOURADOS,683,0.01651544435854909,0.9508473293462508
BATALHA,677,0.016370359927873696,0.9510110329455296
CABO DE SANTO AGOSTINHO,675,0.016321998450981895,0.9511742529300394
CARMO DA CACHOEIRA,673,0.016273636974090098,0.9513369892997803
JAGUARE,669,0.0161769140203065,0.9514987584399833
RIO PARANAIBA,668,0.016152733281860603,0.9516602857728019
JACOBINA,665,0.016080191066522902,0.9518210876834672
SANTA CRUZ DO SUL,661,0.015983468112739308,0.9519809223645945
TIMON,658,0.01591092589740161,0.9521400316235685
PATU,655,0.015838383682063913,0.9522984154603892
PESQUEIRA,654,0.015814202943618013,0.9524565574898254
MATUPA,651,0.015741660728280316,0.9526139740971082
SAO GONCALO DOS CAMPOS,641,0.015499853343821325,0.9527689726305465
MARIBONDO,640,0.015475672605375426,0.9529237293566003
XAXIM,637,0.01540313039003773,0.9530777606605007
UBAITABA,634,0.015330588174700031,0.9532310665422477
PAPANDUVA,633,0.015306407436254133,0.9533841306166102
IMBITUVA,633,0.015306407436254133,0.9535371946909728
PONTE ALTA DO NORTE,631,0.015258045959362334,0.9536897751505664
POUSO REDONDO,628,0.015185503744024638,0.9538416301880066
JAICOS,627,0.01516132300557874,0.9539932434180624
JOAO NEIVA,626,0.015137142267132838,0.9541446148407337
FLORES,625,0.015112961528686939,0.9542957444560205
CANUDOS,623,0.015064600051795142,0.9544463904565385
PADRE PARAISO,622,0.015040419313349243,0.954596794649672
SATUBA,620,0.014992057836457445,0.9547467152280366
BUERAREMA,620,0.014992057836457445,0.9548966358064012
ACORIZAL,614,0.01484697340578205,0.955045105540459
INDIANOPOLIS,614,0.01484697340578205,0.9551935752745168
CACHOEIRINHA,611,0.014774431190444352,0.9553413195864212
MACAU,611,0.014774431190444352,0.9554890638983257
ENTRE IJUIS,609,0.014726069713552555,0.9556363245954612
RIO PARDO,609,0.014726069713552555,0.9557835852925968
ANGICOS,609,0.014726069713552555,0.9559308459897323
BOA VISTA DAS MISSOES,608,0.014701888975106657,0.9560778648794834
LAGOA GRANDE,604,0.014605166021323059,0.9562239165396966
SAO JOSE DO HERVAL,603,0.01458098528287716,0.9563697263925254
SANTANA DA VARGEM,601,0.01453262380598536,0.9565150526305852
PACAJA,601,0.01453262380598536,0.9566603788686451
JACAREZINHO,600,0.014508443067539463,0.9568054632993205
CAMAPUA,600,0.014508443067539463,0.9569505477299959
VITORIA DO MEARIM,598,0.014460081590647666,0.9570951485459024
EUCLIDES DA CUNHA,597,0.014435900852201766,0.9572395075544244
APIUNA,597,0.014435900852201766,0.9573838665629465
SOUSA,592,0.014314997159972271,0.9575270165345462
TANGARA,591,0.014290816421526369,0.9576699246987614
ARAGUANA,590,0.01426663568308047,0.9578125910555922
ITATIM,579,0.014000647560175581,0.957952597531194
REDENCAO DO GURGUEIA,577,0.013952286083283784,0.9580921203920268
BARRO,576,0.013928105344837884,0.9582314014454753
COCALZINHO DE GOIAS,576,0.013928105344837884,0.9583706824989237
MADALENA,576,0.013928105344837884,0.9585099635523721
CICERO DANTAS,574,0.013879743867946086,0.9586487609910516
FREI PAULO,574,0.013879743867946086,0.9587875584297311
ESCADA,572,0.013831382391054286,0.9589258722536416
SAO GONCALO DO ABAETE,572,0.013831382391054286,0.9590641860775521
AQUIRAZ,572,0.013831382391054286,0.9592024999014626
JACUPIRANGA,566,0.013686297960378893,0.9593393628810664
ITAPORANGA D AJUDA,565,0.013662117221932994,0.9594759840532857
GRAO MOGOL,564,0.013637936483487096,0.9596123634181206
GUAIMBE,564,0.013637936483487096,0.9597487427829555
FUNDAO,562,0.013589575006595295,0.9598846385330215
OLINDINA,558,0.0134928520528117,0.9600195670535496
JUATUBA,555,0.013420309837474002,0.9601537701519244
CORREGO DANTA,554,0.013396129099028103,0.9602877314429147
DELMIRO GOUVEIA,550,0.013299406145244507,0.9604207255043671
NOVA DO MAMORE,549,0.013275225406798609,0.960553477758435
NOVA PRATA,542,0.013105960237677313,0.9606845373608118
GARUVA,541,0.013081779499231415,0.9608153551558042
MATO CASTELHANO,540,0.013057598760785516,0.9609459311434121
PORTO REAL,540,0.013057598760785516,0.96107650713102
ROSARIO,537,0.012985056545447817,0.9612063576964744
TAIPU,531,0.012839972114772424,0.9613347574176222
CUSTODIA,530,0.012815791376326525,0.9614629153313855
RONDON DO PARA,529,0.012791610637880627,0.9615908314377644
DARCINOPOLIS,524,0.01267070694565113,0.9617175385072209
CONDADO,524,0.01267070694565113,0.9618442455766774
ITAJUIPE,521,0.012598164730313433,0.9619702272239805
NOVO PROGRESSO,512,0.01238053808430034,0.9620940326048235
CABO VERDE,512,0.01238053808430034,0.9622178379856665
CANDOI,511,0.01235635734585444,0.9623414015591251
PIO XII,511,0.01235635734585444,0.9624649651325836
GUANAMBI,509,0.012307995868962644,0.9625880450912733
BUJARI,509,0.012307995868962644,0.9627111250499629
IRANI,506,0.012235453653624946,0.9628334795864991
SAO GONCALO DO SAPUCAI,506,0.012235453653624946,0.9629558341230353
NOVA VICOSA,505,0.012211272915179048,0.9630779468521871
QUEIMADOS,503,0.012162911438287249,0.9631995759665699
UPANEMA,499,0.012066188484503653,0.963320237851415
TAQUARITINGA DO NORTE,499,0.012066188484503653,0.96344089973626
JUCATI,499,0.012066188484503653,0.9635615616211051
ITAJUBA,498,0.012042007746057752,0.9636819816985657
CACHOEIRA DO SUL,495,0.011969465530720057,0.9638016763538728
JEQUITINHONHA,494,0.011945284792274158,0.9639211292017955
SANTA TEREZA DE GOIAS,494,0.011945284792274158,0.9640405820497182
CORUPA,492,0.01189692331538236,0.964159551282872
TEODORO SAMPAIO,492,0.01189692331538236,0.9642785205160258
SENADOR JOSE BENTO,490,0.01184856183849056,0.9643970061344107
TRES CACHOEIRAS,487,0.011776019623152863,0.9645147663306423
MONTE CASTELO,485,0.011727658146261066,0.9646320429121049
BOM RETIRO,483,0.011679296669369267,0.9647488358787986
JAGUARARI,482,0.011655115930923369,0.9648653870381078
ARATACA,482,0.011655115930923369,0.964981938197417
SANTA BARBARA DO SUL,481,0.01163093519247747,0.9650982475493417
GUAXUPE,478,0.01155839297713977,0.9652138314791131
BRASILEIA,474,0.011461670023356175,0.9653284481793467
JAGUARI,470,0.011364947069572579,0.9654420976500424
NOVA XAVANTINA,468,0.01131658559268078,0.9655552635059692
CORONEL BARROS,468,0.01131658559268078,0.965668429361896
TIMOTEO,467,0.011292404854234881,0.9657813534104384
SAO LOURENCO DO SUL,465,0.011244043377343083,0.9658937938442118
JERUMENHA,464,0.011219862638897184,0.9660059924706008
JATOBA,462,0.011171501162005387,0.9661177074822209
ALTO ARAGUAIA,460,0.011123139685113588,0.966228938879072
SAO PEDRO DO TURVO,456,0.011026416731329992,0.9663392030463853
SANTA JULIANA,456,0.011026416731329992,0.9664494672136986
GUARAREMA,455,0.011002235992884092,0.9665594895736275
MONTE ALEGRE DO PIAUI,455,0.011002235992884092,0.9666695119335563
ARROIO GRANDE,454,0.010978055254438193,0.9667792924861007
COLONIA DO GURGUEIA,453,0.010953874515992293,0.9668888312312607
MUITOS CAPOES,452,0.010929693777546394,0.9669981281690362
CACHOEIRA,451,0.010905513039100496,0.9671071832994272
ULIANOPOLIS,451,0.010905513039100496,0.9672162384298183
CAETES,450,0.010881332300654597,0.9673250517528248
CANGUCU,449,0.010857151562208699,0.9674336232684468
CAREIRO,448,0.010832970823762798,0.9675419529766844
JUQUIA,448,0.010832970823762798,0.967650282684922
MARACAJU,445,0.010760428608425101,0.9677578869710063
CENTRALINA,444,0.010736247869979202,0.9678652494497061
SANTA TEREZA DO OESTE,444,0.010736247869979202,0.9679726119284059
SAO DOMINGOS DO PRATA,443,0.010712067131533302,0.9680797325997212
SALINAS,442,0.010687886393087404,0.9681866114636521
ESTANCIA VELHA,441,0.010663705654641505,0.9682932485201986
SEVERIANO DE ALMEIDA,436,0.01054280196241201,0.9683986765398227
PORTO AMAZONAS,434,0.010494440485520212,0.9685036209446779
PROFESSOR JAMIL,434,0.010494440485520212,0.9686085653495331
CANDEIAS DO JAMARI,433,0.010470259747074311,0.9687132679470039
TERRA DE AREIA,433,0.010470259747074311,0.9688179705444746
NOVA PETROPOLIS,432,0.010446079008628413,0.9689224313345609
IVOTI,429,0.010373536793290715,0.9690261667024939
CACHOEIRA DE PAJEU,428,0.010349356054844817,0.9691296602630423
MURITIBA,426,0.01030099457795302,0.9692326702088218
SANTA HELENA DE GOIAS,425,0.01027681383950712,0.9693354383472168
SERRA NEGRA DO NORTE,423,0.01022845236261532,0.969437722870843
PERDIZES,423,0.01022845236261532,0.9695400073944691
PIRAPORA,421,0.010180090885723523,0.9696418083033264
ORTIGUEIRA,421,0.010180090885723523,0.9697436092121836
CANGUARETAMA,419,0.010131729408831724,0.969844926506272
CAMPO NOVO DO PARECIS,419,0.010131729408831724,0.9699462438003603
FIGUEIROPOLIS,418,0.010107548670385824,0.9700473192870642
IBIA,418,0.010107548670385824,0.9701483947737681
CARIRI DO TOCANTINS,414,0.01001082571660223,0.9702485030309341
CONGONHAL,411,0.009938283501264532,0.9703478858659468
LAJEDO,411,0.009938283501264532,0.9704472687009594
PARAGOMINAS,411,0.009938283501264532,0.9705466515359721
JUSCIMEIRA,409,0.009889922024372734,0.9706455507562158
DOIS RIACHOS,408,0.009865741285926833,0.9707442081690751
FRONTEIRA,408,0.009865741285926833,0.9708428655819344
SAO JOSE DA VITORIA,407,0.009841560547480935,0.9709412811874093
CAREIRO DA VARZEA,406,0.009817379809035036,0.9710394549854996
BUTIA,404,0.009769018332143239,0.971137145168821
PINHALZINHO,404,0.009769018332143239,0.9712348353521424
RESPLENDOR,404,0.009769018332143239,0.9713325255354638
LONTRAS,403,0.009744837593697339,0.9714299739114007
CORRENTINA,402,0.00972065685525144,0.9715271804799532
ITAMONTE,402,0.00972065685525144,0.9716243870485057
PERIQUITO,399,0.009648114639913743,0.9717208681949049
CASA NOVA,398,0.009623933901467843,0.9718171075339196
SAO GONCALO DO RIO ABAIXO,397,0.009599753163021944,0.9719131050655498
